Provinsi,KotaKab,TipeFaskes,NamaFaskes,AlamatFaskes,Latitude,Longitude
Riau,Kab. Siak Sri Indrapura,Klinik Pratama,Klinik Pratama Ihsandi,Jl. Pekanbaru-Duri Km 70 ,0.879763,101.252535
Riau,Kab. Siak Sri Indrapura,Klinik Pratama,Klinik PT. Kimia tirta utama,Kampung Pangkalan Pisang,0.671096,101.73182
Riau,Kab. Siak Sri Indrapura,Klinik Pratama,Bp Perawang Medical,Jl. Raya Km 7 No. 09 Perawang,0.677199,101.588419
Riau,Kab. Kampar,Rumah Sakit,RS Tandun,Komp PT. Perkebunan Nusantara ,0.600061,100.698726
Riau,Kab. Kampar,Rumah Sakit,RS Mesra,Jl. Pasir Putih No. 3A-B ,0.439592,101.452314
Riau,Kab. Kampar,Puskesmas,Salo,Jl. Hkh. Nurmahyuddin Sipunggu,0.351533,100.9847
Riau,Kab. Kampar,Puskesmas,Tapung II,Desa Pantai Cermin,0.641049,101.112713
Riau,Kab. Kampar,Puskesmas,Kampar Kiri Hulu II,Desa Batu Sasak,-0.027381,100.828929
Riau,Kab. Kampar,Puskesmas,Gunung Sahilan I,Jl. Utama Kebun Durian-Gunung ,0.014055,101.316781
Riau,Kab. Kampar,Puskesmas,Siak Hulu III,Jl. Raya Pangkalan Baru,0.403602,101.521613
Riau,Kab. Kampar,Puskesmas,Perhentian Raja,Jl. Raya Pku-Taluk Kuantan Km2,0.318564,101.435371
Riau,Kab. Kampar,Puskesmas,Tapung Hilir II,Desa Tanah Tinggi,0.832998,101.1
Riau,Kab. Kampar,Puskesmas,Tapung Hulu II,Jl. Olah Raga,0.744706,100.784
Riau,Kab. Kampar,Puskesmas,Gunung Sahilan II,Desa Gunung Sari,0.036371,101.196869
Riau,Kab. Kampar,Puskesmas,Tapung,Petapahan,0.565239,100.998591
Riau,Kab. Kampar,Puskesmas,Koto Kampar Hulu,"Sibiruang, Koto Kampar Hulu",0.414929,100.571522
Riau,Kab. Kampar,Puskesmas,Rumbio Jaya,Desa Simpang Petai,0.347349,101.131
Riau,Kab. Kampar,Puskesmas,Kampar Timur,Jl. Raya Pekanbaru-Bangkinang ,0.352972,101.193612
Riau,Kab. Kampar,Puskesmas,Kampar Kiri,Jl. Hr Subrantas No. 441,0.025746,101.2
Riau,Kab. Kampar,Puskesmas,Siak Hulu I,Jl. Purwosari ,0.424741,101.453398
Riau,Kab. Kampar,Puskesmas,Siak Hulu II,Desa Kubang Jaya,0.392849,101.432791
Riau,Kab. Kampar,Puskesmas,XIII Koto Kampar I,Jl. Candi Muara Takus,0.314045,100.7691
Riau,Kab. Kampar,Puskesmas,XIII Koto Kampar II,Jl Raya Gunung Bungsu ,0.376676,100.611876
Riau,Kab. Kampar,Puskesmas,XIII Koto Kampar III,Desa Koto Mesjid,0.335837,100.833348
Riau,Kab. Kampar,Puskesmas,Tambang,Jl. Raya Pku-Bangkinang Km 28,0.359042,101.227324
Riau,Kab. Kampar,Puskesmas,Tapung I,Jl. Petapahan-Pantai Cermin,0.624601,100.979555
Riau,Kab. Kampar,Puskesmas,Tapung Hulu I,Ds. Suka Ramai,0.658818,100.897944
Riau,Kab. Kampar,Puskesmas,Tapung Hilir,Kota Garo,0.732983,101.215611
Riau,Kab. Kampar,Puskesmas,Kampar Kiri Tengah,Jl.Raya Pku-Taluk Kuantan Km42,0.167216,101.324873
Riau,Kab. Kampar,Puskesmas,Kampar Kiri Hilir,"Ds. Sungai Pagar, Kec. Kampar",0.229987,101.429811
Riau,Kab. Kampar,Klinik Utama,dr. Ali Mora,Jl.Prof M.Yamin Sh,0.316523,100.959412
Riau,Kab. Kampar,Klinik Pratama,Sikes Kikavserdam I/Bb,Jl. Raya Pasir Putih Km 8,0.420493,101.411441
Riau,Kab. Kampar,Klinik Pratama,Sikes Yonif 132 / Bs,Jl. Dr. Prof. M Yamin,0.322512,100.987
Riau,Kab. Kampar,Klinik Pratama,Klinik Citra Bunda,Jl. Sukaramai Km. 68,0.643691,100.877586
Riau,Kab. Kampar,Klinik Pratama,Klinik Syahira,Dusun Iv Labuh Basah Desa Sima,0.176893,101.327621
Riau,Kab. Kampar,Klinik Pratama,Klinik RI Lipat Kain,Jl. Hr. Soebrantas Raya No.479,0.027434,101.183482
Riau,Kab. Kampar,Klinik Pratama,Klinik dr. Junaidi,Jl. Raya Pekanbaru-Bangkinang,0.351482,101.19957
Riau,Kab. Kampar,Klinik Pratama,Klinik Famela Jaya Medika,Jl. Kubang Raya,0.413929,101.416267
Riau,Kab. Kampar,Klinik Pratama,Klinik Pelita Hati,Jl. Raya Taluk Kuantan,0.38128,101.456495
Riau,Kab. Kampar,Klinik Pratama,Poliklinik Kebun Koto Kampar,Koto Kampar Hulu,0.392167,100.546433
Riau,Kab. Kampar,Klinik Pratama,Klinik Emplasment Terantam,Ptpn V Kebun Terantam ,0.582077,100.754713
Riau,Kab. Kampar,Klinik Pratama,Klinik Emplasment Sei Lindai,Ptpn V Kebun Sei Lindai,0.65562,100.7
Riau,Kab. Kampar,Klinik Pratama,Klinik Keluarga Sakinah,Jl. Kubang Raya,0.410761,101.395423
Riau,Kab. Kampar,Klinik Pratama,Klinik Kampar Medical Center,Jl. Sialang Kubang ,0.027466,101.2
Riau,Kab. Kampar,Klinik Pratama,Klinik dr. Ria,Jl. Suka Karya ,0.438444,101.3844
Riau,Kab. Kampar,Klinik Pratama,Klinik Kubang Raya Medika,"Jl. Raya Pku - T.Buluh Km 1,3",0.023274,101.2
Riau,Kab. Kampar,Klinik Pratama,Klinik Jaya Medika,Jl. Raya Pku-Teluk Kuantan ,0.28908,101.4
Riau,Kab. Kampar,Klinik Pratama,Klinik Eka Pratama,Jl. Raya Pku-Bangkinang Km 28,0.402729,101.2589
Riau,Kab. Kampar,Klinik Pratama,Klinik dr. Alex Kurniawan,Jl. Raya Pku-Bangkinang Km 49,0.352589,101.1
Riau,Kab. Kampar,Klinik Pratama,Klinik Pandau Sehat Medika,Jl. Lembah Damai,0.40891,101.4623
Riau,Kab. Kampar,Klinik Pratama,Klinik Di Batas Kota,Jl. Raya Pku Bangkinang Km. 16,0.464412,101.367341
Riau,Kab. Rokan Hulu,Rumah Sakit,RS Awal Bros Ujung Batu,Jl Sudirman No 314,0.715273,100.531176
Riau,Kab. Rokan Hulu,Rumah Sakit,RS Surya Insani,"Jl. Diponegoro Km. 4, Suka Maj",0.849362,100.323912
Riau,Kab. Rokan Hulu,Rumah Sakit,RSUD Rokan Hulu,"Jl. Syekh Ismail, Pematang Ber",0.881152,100.286688
Riau,Kab. Rokan Hulu,Puskesmas,Tambusai Utara II,"Mahato, Tambusai Utara, Mahato",1.2056,10.2629
Riau,Kab. Rokan Hulu,Puskesmas,Kepenuhan Hulu,"Jl. Pelajar, Dekat Kantor Cama",1.1295,100.391967
Riau,Kab. Rokan Hulu,Puskesmas,Pendalian IV Koto,Jl. Tengku Sulaiman No. 2,0.30485,100.2988
Riau,Kab. Rokan Hulu,Puskesmas,Rokan IV Koto II,Jl. Banjar Datar,0.31352,100.19
Riau,Kab. Rokan Hulu,Puskesmas,Rambah,Jl. Kh Dewantara No. 108,0.51348,100.17319
Riau,Kab. Rokan Hulu,Puskesmas,Rambah Hilir II,Jl. Poros Muda Rt. 26 Rw. 01,0.59267,100.23385
Riau,Kab. Rokan Hulu,Puskesmas,Rambah Hilir I,Jl. Diponegoro Muara Rumbai,0.5743,100.22513
Riau,Kab. Rokan Hulu,Puskesmas,Rambah Samo II,Jl. Diponegoro,0.533,100.23385
Riau,Kab. Rokan Hulu,Puskesmas,Rambah Samo I,Jl. Lintas Pasir Pengaraian,0.496334,100.23161
Riau,Kab. Rokan Hulu,Puskesmas,Kepenuhan,Jl. Syech Abdul Wahab Rokan ,1.4569,100.32254
Riau,Kab. Rokan Hulu,Puskesmas,Tambusai,Jln Lintas Sumatra -Riau Desa ,1.4245,100.15166
Riau,Kab. Rokan Hulu,Puskesmas,Tambusai Utara I,"Jl. Dr. Sutomo Rt, 01 Rw 01",1.1691,100.234629
Riau,Kab. Rokan Hulu,Puskesmas,Rokan IV Koto,Jl. Kesehatan No. 1,0.3426,100.19
Riau,Kab. Rokan Hulu,Puskesmas,Kunto Darussalam,Jl.Tengku Pahlawan Rt 02 Rw 02,1.4569,100.33254
Riau,Kab. Rokan Hulu,Puskesmas,Ujung Batu,Jl. Jendral Sudirman No. 217-U,0.423498,100.315468
Riau,Kab. Rokan Hulu,Puskesmas,Tandun II,Jl. Raya Dayo Km.6 Desa Dayo,0.36452,100.33239
Riau,Kab. Rokan Hulu,Puskesmas,Bangun Purba,Jl. Kesehatan No. 1 Tangun,0.5336,100.1
Riau,Kab. Rokan Hulu,Puskesmas,Bonai Darussalam,Jl. Lintas Provinsi-Sontang,1.71707,100.474419
Riau,Kab. Rokan Hulu,Puskesmas,Pagaran Tapah Darussalam,Jl. T.Pahlawan Pagaran Tapah,0.501202,100.779222
Riau,Kab. Rokan Hulu,Puskesmas,Tandun I,Jl. Raya Tandun,0.3512,100.39532
Riau,Kab. Rokan Hulu,Puskesmas,Kabun,Jl. Goa Tujuh Serangkai,0.2638,100.46452
Riau,Kab. Rokan Hulu,Dokter Gigi,drg. Nurhijriati,Jl.Tambusai No 379 Pasir Putih,0.533011,100.182617
Riau,Kab. Rokan Hulu,Klinik Utama,dr. Parlin Sijabat,Jl. Tuanku Tambusai,1.042642,100.1515
Riau,Kab. Rokan Hulu,Klinik Utama,Dr. Bambang Triono,Jl.Tuanku Tambusai Pasir Putih,0.524879,100.174643
Riau,Kab. Rokan Hulu,Klinik Utama,dr. Indah Sri Nurmiati,Jl. Lintas Rohul-Rohil,1.349159,100.44132
Riau,Kab. Rokan Hulu,Klinik Utama,dr. Finaldy Nazir,Jl. Diponegoro No. 236 A,0.514928,100.174477
Riau,Kab. Rokan Hulu,Klinik Pratama,Klinik Polres Rohul,Diponegoro No.767,0.515168,100.174289
Riau,Kab. Rokan Hulu,Klinik Pratama,Klinik Ziva Medika,Desa Muara Musu,0.951289,100.3294
Riau,Kab. Rokan Hulu,Klinik Pratama,Klinik PISP,Sei Air Hitam Pt. Pisp,1.071564,100.567559
Riau,Kab. Rokan Hulu,Klinik Pratama,Klinik Pratiwi Medika,Desa Bangun Jaya,1.207506,100.265651
Riau,Kab. Rokan Hulu,Klinik Pratama,Klinik Faisal Harahap,Jl. T. Pahlawan Pasar Baru,0.502969,100.392491
Riau,Kab. Rokan Hulu,Klinik Pratama,Klinik Panji Husada,Jl. Raya Kabun,0.254457,100.4759
Riau,Kab. Bengkalis,Rumah Sakit,RSUD Kec. Mandau,Jl. Stadion No.10 Duri,1.279547,101.168553
Riau,Kab. Bengkalis,Rumah Sakit,RS Permata Hati,Jl. Jend. Sudirman No. 37 Duri,1.277443,101.196427
Riau,Kab. Bengkalis,Rumah Sakit,RS Mutia Sari,Jl. BATHIN BATUAH DURI,1.281109,101.194986
Riau,Kab. Bengkalis,Rumah Sakit,RS Thursina,Hangtuah No.93,1.268043,101.192
Riau,Kab. Bengkalis,Rumah Sakit,RSUD Kab. Bengkalis,Jl Kelapapati Tengah No. 90,1.465319,102.249443
Riau,Kab. Bengkalis,Puskesmas,Sebangar,Jl. Jambu Km. 19 Kulim-Duri,1.420695,101.164997
Riau,Kab. Bengkalis,Puskesmas,Balai Makam,Jl. Sultan Syarif Kasim Duri,1.294104,101.171156
Riau,Kab. Bengkalis,Puskesmas,Pkm Serai Wangi,"Jl. Pelajar, Desa Serai Wangi",1.115997,101.512
Riau,Kab. Bengkalis,Puskesmas,Pkm Teluk Lecah,Jl. Jend.Sudirman,1.84161,101.695438
Riau,Kab. Bengkalis,Puskesmas,Bengkalis,Jl.Kelapapati Darat N0. 49 B,1.477925,102.1
Riau,Kab. Bengkalis,Puskesmas,Pkm Bantan,Jalan Jend. Sudirman Selatbaru,1.528735,102.214858
Riau,Kab. Bengkalis,Puskesmas,Pkm Siak Kecil,Jl. Lubuk Muda Kec. Siak Kecil,1.236834,102.123252
Riau,Kab. Bengkalis,Puskesmas,Pkm Bukit Batu,Jl Sudirman Desa Sei Pakning,1.354951,102.155485
Riau,Kab. Bengkalis,Puskesmas,Pkm Rupat,Jl Mesjid Batu Panjang,1.714888,101.514278
Riau,Kab. Bengkalis,Puskesmas,Pkm Mandau,Jl. Jend. Sudirman ,1.280001,101.195658
Riau,Kab. Bengkalis,Puskesmas,Pkm Rupat Utara,Jl. Datuk Laksmana Tjg. Medang,2.091428,101.627153
Riau,Kab. Bengkalis,Puskesmas,Muara Basung,Jl Bathin Tarak No 12,1.11487,101.452372
Riau,Kab. Bengkalis,Dokter Gigi,Drg. Mona Lolita,Jl. Harapan Jaya No. 1,1.283605,101.179319
Riau,Kab. Bengkalis,Klinik Utama,Dr. ROLAS JAMES S,Jl Jend. Sudirman No 35,1.35732,102.15698
Riau,Kab. Bengkalis,Klinik Utama,Dr. T. AUGUSTA MEISAL,Jl. Antara No. 8,1.292209,101.179588
Riau,Kab. Bengkalis,Klinik Utama,Dr. APRIANI DEWI (JST),Jl. Sultan Syarif Qasim,1.367244,102.149452
Riau,Kab. Bengkalis,Klinik Utama,dr. Sugiati,Jl. Lintas Duri-Dumai Xiii,1.428075,101.173
Riau,Kab. Bengkalis,Klinik Utama,dr. RECKY CHAIRUNAS,Jl. Jend. Sudirman,1.529354,102.214295
Riau,Kab. Bengkalis,Klinik Utama,Dr. SYAFNI,Jalan Kayangan Tengah Duri,1.27266,101.17215
Riau,Kab. Bengkalis,Klinik Pratama,Klinik Polres Bengkalis,Jl. Antara No. 92,1.466441,102.25
Riau,Kab. Bengkalis,Klinik Pratama,Bp Mandau Sejahtera,"Jl.Jend.Sudirman No.35, Simp.G",1.281346,101.1936
Riau,Kab. Bengkalis,Klinik Pratama,Bp Duri Medika (Jst),Jl. Jend Sudirman Simp Padang,1.18463,101.1
Riau,Kab. Bengkalis,Klinik Pratama,Bp Dian Husada Duri (Jst),Jl. Gajah Mada No. 31,1.151183,101.132125
Riau,Kab. Bengkalis,Klinik Pratama,Bp Nayaka Husada (Jst),Jl. Dewi Sartika,1.273066,101.197493
Riau,Kab. Bengkalis,Klinik Pratama,Bp Nayaka Husada Ii (Jst),Jl. Hangtuah 387A,1.291658,101.179784
Riau,Kab. Bengkalis,Klinik Pratama,Bp Hangtuah,Jl. Hangtuah No. 29 - Duri,1.276256,101.182885
Riau,Kab. Bengkalis,Klinik Pratama,Klinik Reza Medika,Jl. Mawar No 24 Duri,1.265828,101.189699
Riau,Kab. Bengkalis,Klinik Pratama,Klinik Hayati,Jl. Lintas Duri-Dumai Km 16,1.39358,101.1497
Riau,Kab. Bengkalis,Klinik Pratama,Klinik Santo Yosef,"Jl. Gajah Mada No 107, Sebanga",1.250958,101.235
Riau,Kab. Bengkalis,Klinik Pratama,Bp Berkah,Jl Lintas Duri - Pekanbaru,1.183272,101.264
Riau,Kab. Bengkalis,Klinik Pratama,Klinik Pratama Dr. Moris,Jl. Ahmad Yani,1.473111,102.112644
Riau,Kab. Bengkalis,Klinik Pratama,Bp Pt Adei Plantation&Industry,Jl. Raya Pekanbaru-Duri Km.101,1.06673,101.1839
Riau,Kab. Bengkalis,Klinik Pratama,Klinik Pratama Dr. Amri,Jl. Utama No. 57 ,1.246912,101.2233
Riau,Kab. Bengkalis,Apotek,IFRS Bengkalis,Jl. Kelapapati Tengah No. 90,1.465319,102.249443
Riau,Kab. Bengkalis,Apotek,Apotek PANDU PRIMA,JL Stadion,1.281397,101.167199
Riau,Kab. Bengkalis,Apotek,IFRS Kec Mandau,Jl. Stadiun Duri,1.279547,101.168553
Riau,Kab. Bengkalis,Apotek,IFRS Mutia Sari,Jl. Bathin Batuah,1.281109,101.194986
Riau,Kab. Bengkalis,Apotek,IFRS Permata Hati,Jl. Jend. Sudirman No. 37,1.277443,101.196427
Riau,Kab. Rokan Hilir,Rumah Sakit,RS Indah,Jl. Jend. Sudirman Km.2 B.Batu,1.68529,100.418347
Riau,Kab. Rokan Hilir,Rumah Sakit,RSUD Dr. RM. PRATOMO,Jl Pahlawan No 13,2.158035,100.81618
Riau,Kab. Rokan Hilir,Puskesmas,Sinaboi,Jl. Lintas Dumai No.08 Sinaboi,2.286466,100.967553
Riau,Kab. Rokan Hilir,Puskesmas,Bantaian,Jl Lintas Bagansiapiapi-Bantai,1.94458,100.91372
Riau,Kab. Rokan Hilir,Puskesmas,Balai Jaya,Jl Lintas Riau-Sumut Km.39,1.690991,100.538997
Riau,Kab. Rokan Hilir,Puskesmas,Bagan Punak,Jl. Kecamatan,2.135618,100.856435
Riau,Kab. Rokan Hilir,Puskesmas,Pedamaran,Jl Lintas Pedamaran Pekaitan,2.158389,100.816
Riau,Kab. Rokan Hilir,Puskesmas,Bagansiapiapi,Jl Jambu N0 22 Bagansiapi-Api,2.170849,100.8
Riau,Kab. Rokan Hilir,Puskesmas,Bangko Jaya,Jl Lintas Riau-Sumut Km 12 Bal,1.694217,100.788721
Riau,Kab. Rokan Hilir,Puskesmas,Rantau Panjang Kiri,Jl. Poros Parit H. Salim,2.048734,100.62634
Riau,Kab. Rokan Hilir,Puskesmas,Panipahan,Jl Dharma No.077A Panipahan,2.468317,100.343
Riau,Kab. Rokan Hilir,Puskesmas,Bagan Batu,Jl Sudirman No 562 Bagan Batu,1.716417,100.393392
Riau,Kab. Rokan Hilir,Puskesmas,Simpang Kanan,Jl. M. Yazid Hamta,1.811837,100.316111
Riau,Kab. Rokan Hilir,Puskesmas,Pujud,Jl. Jendral Sudirman No.002 Pu,1.435463,100.645469
Riau,Kab. Rokan Hilir,Puskesmas,Bangko Kanan,Jl Anas Maamun Bangko Kanan,1.753567,100.9
Riau,Kab. Rokan Hilir,Dokter Gigi,Drg. RIANI ICHWAN,Jl Kayangan..,2.161129,100.811979
Riau,Kab. Rokan Hilir,Klinik Utama,Dr. SITI UMAIMAH AMINAH IMA,Jl. Pusara No 1C Bagansiapiapi,2.162761,100.8
Riau,Kab. Rokan Hilir,Klinik Utama,Dr. MELLIANA,Jl Lintas Riau-Sumut Sp Benar,1.610341,100.99
Riau,Kab. Rokan Hilir,Klinik Utama,"Dr. JOB TARIGAN, M.Kes",Jl Jend Sudirman Sp.Pelita,2.001165,100.4417
Riau,Kab. Rokan Hilir,Klinik Utama,Dr. SATRIA CANDRA (JST),Jl. Balai Adat Kepenghuluan,1.393753,100.574226
Riau,Kab. Rokan Hilir,Klinik Utama,Dr. Netti Juliana,Jl. Bakti-Panipahan  No. 51,2.452335,100.313286
Riau,Kab. Rokan Hilir,Klinik Pratama,Klinik Bhayangkara,Lintas Riau Sumut Km 167,1.601597,100.97
Riau,Kab. Rokan Hilir,Klinik Pratama,Klinik Ratu Mutiara,Jalan Jend.Sudirman Pujud,1.41531,100.477141
Riau,Kab. Rokan Hilir,Klinik Pratama,Bp Asy Syifa,Jl. Lintas Ujung Tanjung,1.894943,100.943728
Riau,Kab. Rokan Hilir,Klinik Pratama,Bp Rohil Medika,Jl. Lintas Bagansiapiapi-Lengg,1.896879,100.9889
Riau,Kab. Rokan Hilir,Klinik Pratama,Klinik Dr. Atan,Jl Perniagaan No 52 Bagansiapi,2.158459,100.8
Riau,Kab. Rokan Hilir,Klinik Pratama,Klinik Fatima,Jl.Muslimin No.2 B Bagansiapia,2.09383,100.48175
Riau,Kab. Rokan Hilir,Klinik Pratama,Klinik Zahra,Jl. Boltrem Jaya,1.844659,100.428
Riau,Kab. Rokan Hilir,Klinik Pratama,Klinik Pratama Permata Bunda,Jl. Lintas Riau - Sumut Km. 12,1.895142,100.943729
Riau,Kab. Rokan Hilir,Klinik Pratama,"Klinik dr. A. Daulay, MARS",Jl. Jendral Sudirman,1.709939,100.397
Riau,Kab. Rokan Hilir,Apotek,Apotik Rokan Jaya,Jl Perdagangan No 47 B,2.158705,100.8
Riau,Kab. Rokan Hilir,Apotek,IFRS Indah,Jl. Jendral Sudirman Km. 2,1.68529,100.418347
Riau,Kab. Rokan Hilir,Apotek,Apotek Rohil Jaya,"Jl. Pahlawan, bagansiapiapi",2.152105,100.8
Riau,Kab. Rokan Hilir,Apotek,Ifrsud Dr. Rm Pratomo,Jl Pahlawan No 13,2.158035,100.81618
Riau,Kota Pekan Baru,Rumah Sakit,RS Awal Bros,Jl Jend Sudirman No 117,0.496501,101.456276
Riau,Kota Pekan Baru,Rumah Sakit,RS Ibnu Sina Pekanbaru,Jl Melati No 60,0.52563,101.436499
Riau,Kota Pekan Baru,Rumah Sakit,Rsia Zainab,Ronggo Warsito I No. 1,0.513795,101.454696
Riau,Kota Pekan Baru,Rumah Sakit,RS Prof. Dr. Tabrani,Jend. Sudirman No. 410,0.508906,101.4497
Riau,Kota Pekan Baru,Rumah Sakit,RS Pekanbaru Medical Centre,Jl. Lembaga Pemasyarakatan No.,0.508989,101.462192
Riau,Kota Pekan Baru,Rumah Sakit,RSUD Petala Bumi,Soetomo Pku,0.528967,101.456992
Riau,Kota Pekan Baru,Rumah Sakit,RS Syafira,Jl. Jend. Sudirman No. 134,0.498284,101.454682
Riau,Kota Pekan Baru,Rumah Sakit,RS Awal Bros Panam,Jl. Hr. Soebrantas No. 88 Pana,0.463847,101.39
Riau,Kota Pekan Baru,Rumah Sakit,RS Bina Kasih,Jl. Samanhudi No. 3-5,0.53558,101.44556
Riau,Kota Pekan Baru,Rumah Sakit,RS Eka Hospital Pekanbaru,"Jl Soekarno-Hatta Km 6,5",0.482366,101.419719
Riau,Kota Pekan Baru,Rumah Sakit,RS Sansani,Jl Soekarno Hatta Atas,0.455351,101.418668
Riau,Kota Pekan Baru,Rumah Sakit,RS Bersalin Annisa,Jl. Garuda No. 66,0.507068,101.447779
Riau,Kota Pekan Baru,Rumah Sakit,RS Mata Smec,"Jl. Arifin Ahmad No 92, Pku",0.480308,101.44
Riau,Kota Pekan Baru,Rumah Sakit,RS Aulia Hospital,Jl. Hr Soebrantas No 63 Pku,0.463609,101.384593
Riau,Kota Pekan Baru,Rumah Sakit,RS Mata Pekanbaru Eye Center,Jl. Soekarno Hatta No.236,0.475534,101.418634
Riau,Kota Pekan Baru,Rumah Sakit,RS Lancang Kuning,Jl. Ronggowarsito No. 5 A,0.512821,101.464679
Riau,Kota Pekan Baru,Rumah Sakit,RS Jiwa Tampan Provinsi Riau,Jl.Raya Pekanbaru-Bangkinang,0.46544,101.38222
Riau,Kota Pekan Baru,Rumah Sakit,RS Bhayangkarapolda Pekanbaru,Jl. Kartini No 14,0.520522,101.448963
Riau,Kota Pekan Baru,Rumah Sakit,RS Tk Iv 01.07.04,Jl. Kesehatan No. 2,0.536441,101.441
Riau,Kota Pekan Baru,Rumah Sakit,RSUD Arifin Achmad,Jl. Diponegoro No 2,0.523479,101.452378
Riau,Kota Pekan Baru,Rumah Sakit,RS Lanud Simpang Tiga,Jl. Adi Sucipto Komp Auri Simp,0.463331,101.43
Riau,Kota Pekan Baru,Rumah Sakit,Rsia Eria Bunda,Jl Kh Ahmad Dahlan No 163,0.512365,101.438114
Riau,Kota Pekan Baru,Puskesmas,Simpang Baru,Jl.Kamboja No. 100 ,0.516995,101.443235
Riau,Kota Pekan Baru,Puskesmas,RI Muara Fajar,Jl. Yosudarso Rumbai,0.57566,101.445994
Riau,Kota Pekan Baru,Puskesmas,Langsat,Jl. Langsat No. 1 ,0.51076,101.446613
Riau,Kota Pekan Baru,Puskesmas,Senapelan,Jl.Jati No.4 Pekanbaru,0.537796,101.433178
Riau,Kota Pekan Baru,Puskesmas,Rumbai,Jl. Sekolah No. 52   Rumbai,0.559677,101.436593
Riau,Kota Pekan Baru,Puskesmas,Umban Sari,Jl Purnama Sari No 2,0.571244,101.413857
Riau,Kota Pekan Baru,Puskesmas,Karya Wanita,Jlgabus Raya 03,0.563598,101.44
Riau,Kota Pekan Baru,Puskesmas,Pekanbaru Kota,Jl. Tengku Umar N0 68,0.525094,101.426917
Riau,Kota Pekan Baru,Puskesmas,Limapuluh,Jl. Sumbersari No.118,0.540325,101.46366
Riau,Kota Pekan Baru,Puskesmas,Simpang Tiga,Jl Kaharudin Nasution,0.463462,101.452987
Riau,Kota Pekan Baru,Puskesmas,Rejosari,Jl Utama Hangtuah Tenayan Raya,0.488721,101.457413
Riau,Kota Pekan Baru,Puskesmas,Harapan Raya,Jl. Imam Munandar No. 40 ,0.499544,101.455693
Riau,Kota Pekan Baru,Puskesmas,Garuda,Jl.Garuda  No.12 A  Pekanbaru,0.497125,101.444678
Riau,Kota Pekan Baru,Puskesmas,Tenayan Raya,"Jl Budi Luhur, Sail ,Tenayan R",0.497001,101.5
Riau,Kota Pekan Baru,Puskesmas,Payung Sekaki,Jl. Fajar No. 21,0.516715,101.416626
Riau,Kota Pekan Baru,Puskesmas,Sidomulyo,Jl. Hr. Soebrantas Panam ,0.464118,101.412831
Riau,Kota Pekan Baru,Puskesmas,RI Sidomulyo,Jl Garuda Tobekgodang Tampan,0.468303,101.4
Riau,Kota Pekan Baru,Dokter Gigi,drg. Rina Aryati Sitompul,Jalan Dahlia Ujung No. 105,0.523831,101.43
Riau,Kota Pekan Baru,Dokter Gigi,drg. Riza Andayani,Jl. Nenas No. 28,0.510174,101.443468
Riau,Kota Pekan Baru,Dokter Gigi,drg. Tensy Tambunan,Jl. Ahmad Yani No. 111C,0.525371,101.441824
Riau,Kota Pekan Baru,Dokter Gigi,drg. Adhyasari,Poros Pandau No. 5 Pekanbaru,0.432722,101.462431
Riau,Kota Pekan Baru,Dokter Gigi,drg. Elpi Sumiarni,Jl. Melati Indah Komplek Gmp,0.478703,101.4
Riau,Kota Pekan Baru,Dokter Gigi,drg. Silvia Adnan,Jl Tulip No 06 Sukajadi,0.519708,101.437148
Riau,Kota Pekan Baru,Klinik Utama,dr. Miharza,Jl Serayu No. 47C,0.523831,101.43
Riau,Kota Pekan Baru,Klinik Utama,dr. Timbul Martua Sinaga,Jl. Kartika Sari No 20 U.Sari,0.570547,101.413441
Riau,Kota Pekan Baru,Klinik Utama,dr. Iryun Netti,Jl Kaharuddin Nasution No 99C,0.431813,101.462313
Riau,Kota Pekan Baru,Klinik Utama,dr. Silvia Indriani,Jl. Rajawali Pertokoan Ratos,0.521009,101.433523
Riau,Kota Pekan Baru,Klinik Utama,dr. Grace Simanjuntak,Jl Fajar Perum Nuansa Fajar,0.518568,101.418138
Riau,Kota Pekan Baru,Klinik Utama,dr. Erna Ariyani,Jl. Tengku Bey No. 150 C,0.463975,101.4565
Riau,Kota Pekan Baru,Klinik Utama,dr. Octarina Hasan,`Jl. Sepakat No. 114 B,0.490658,101.5
Riau,Kota Pekan Baru,Klinik Utama,dr. Muhammad Ridha Zuhri,Sukajadi,0.505647,101.432251
Riau,Kota Pekan Baru,Klinik Utama,dr. Lasma E.R. Panggabean,Jl. Lokomotif No. 25C,0.532089,101.465789
Riau,Kota Pekan Baru,Klinik Pratama,Poli Rem 031 / Wb,Jl. Hang Tuah,0.522077,101.456367
Riau,Kota Pekan Baru,Klinik Pratama,Sikes Yonarhanudse 13,Jl.Kh. Nasution Asrama Yonarha,0.423102,101.437646
Riau,Kota Pekan Baru,Klinik Pratama,Poliklinik LANUD RUSMIN N,Jln. Adi Sucipto Simpang Tiga,0.455259,101.424793
Riau,Kota Pekan Baru,Klinik Pratama,Klinik Polresta Pekanbaru,Jl. Ahmad Yani No. 11,0.533547,101.44328
Riau,Kota Pekan Baru,Klinik Pratama,Klinik SAT BRIMOBDA Riau,Kh.Ahmad Dahlan,0.514931,101.437749
Riau,Kota Pekan Baru,Klinik Pratama,Klinik SPN Pekanbaru,Jalan Paus Rumbai ,0.510535,101.4578
Riau,Kota Pekan Baru,Klinik Pratama,Polda Riau,Sudirman No.235,0.51826,101.447957
